Gender,Height,Weight,BMI
Male,1.798276077,89.98721006,Overweight
Male,1.809032792,92.69602372,Overweight
Male,1.695522804,74.24878692,Overweight
Male,1.761730232,84.04370627,Overweight
Male,1.600443165,61.52108082,Normal
Male,1.703755014,82.80561673,Overweight
Male,1.807747298,96.82249306,Overweight
Male,1.693203745,78.02441846,Overweight
Male,1.739974765,88.47099647,Overweight
Male,1.780528441,82.53378663,Overweight
Male,1.767834792,94.77749258,Obesity
Male,1.795653026,87.10136026,Overweight
Male,1.808697572,92.64261756,Overweight
Male,1.896123723,96.76048151,Overweight
Male,1.833816233,90.48797009,Overweight
Male,1.685941674,79.69219322,Overweight
Male,1.672021949,87.48956909,Obesity
Male,1.719153752,87.15772181,Overweight
Male,1.808992518,95.46138684,Overweight
Male,1.856825447,97.23749747,Overweight
Male,1.731618678,81.22487339,Overweight
Male,1.724266689,82.65640604,Overweight
Male,1.69635941,84.50633764,Overweight
Male,1.674904432,82.13152959,Overweight
Male,1.660871163,75.09043782,Overweight
Male,1.785478772,83.38107106,Overweight
Male,1.695842873,76.23725402,Overweight
Male,1.712322646,83.38800012,Overweight
Male,1.753156288,90.09379908,Overweight
Male,1.694961166,78.99617342,Overweight
Male,1.653335805,72.78824202,Overweight
Male,1.847235487,102.5048448,Obesity
Male,1.791580548,92.42539893,Overweight
Male,1.739254466,83.17749374,Overweight
Male,1.725433681,81.17752944,Overweight
Male,1.817187328,96.36267664,Overweight
Male,1.778890084,87.89500631,Overweight
Male,1.715607368,84.98234773,Overweight
Male,1.801645607,85.59457273,Overweight
Male,1.841377491,102.2299255,Obesity
Male,1.7772351,92.20422887,Overweight
Male,1.687287759,79.93116787,Overweight
Male,1.788616446,86.32964322,Overweight
Male,1.813230305,90.18436229,Overweight
Male,1.585729017,69.32760946,Overweight
Male,1.833252852,85.56135708,Overweight
Male,1.722882034,78.37006948,Overweight
Male,1.789083224,88.98366167,Overweight
Male,1.737785888,85.32868394,Overweight
Male,1.815679382,95.21564743,Overweight
Male,1.83269918,89.14827951,Overweight
Male,1.750279762,83.93952768,Overweight
Male,1.676966561,75.92169215,Overweight
Male,1.884947243,92.87720022,Overweight
Male,1.64046569,71.46641854,Overweight
Male,1.825498282,99.42640385,Overweight
Male,1.624545803,62.85722087,Normal
Male,1.664209925,75.48773737,Overweight
Male,1.828131812,93.37480258,Overweight
Male,1.711112659,76.17512069,Overweight
Male,1.687175899,76.84103349,Overweight
Male,1.818272311,87.98715139,Overweight
Male,1.848112246,99.57308454,Overweight
Male,1.747772033,84.7803439,Overweight
Male,1.736829088,81.47986073,Overweight
Male,1.790060294,87.8369369,Overweight
Male,1.779032269,90.28189892,Overweight
Male,1.782528999,89.97796196,Overweight
Male,1.849918434,93.74173296,Overweight
Male,1.686972136,80.59281159,Overweight
Male,1.874564871,99.32745176,Overweight
Male,1.632622924,72.45618193,Overweight
Male,1.694800892,82.64373933,Overweight
Male,1.788539,87.39949522,Overweight
Male,1.661139225,66.29098757,Normal
Male,1.732666837,83.0723732,Overweight
Male,1.740278136,76.7183164,Overweight
Male,1.693412286,81.85917755,Overweight
Male,1.871557454,96.86306878,Overweight
Male,1.787450691,87.12515813,Overweight
Male,1.72342706,82.42623252,Overweight
Male,1.792100192,93.43514484,Overweight
Male,1.697076261,84.51545674,Overweight
Male,1.885114111,101.0738376,Overweight
Male,1.718891031,78.8376545,Overweight
Male,1.709013757,78.32484866,Overweight
Male,1.844407331,93.15611798,Overweight
Male,1.660483511,78.4455541,Overweight
Male,1.833102532,92.97978823,Overweight
Male,1.729328066,88.06173397,Overweight
Male,1.679996982,77.51797821,Overweight
Male,1.724382688,77.53257209,Overweight
Male,1.730506269,88.41654359,Overweight
Male,1.620302731,66.74377591,Overweight
Male,1.703620162,74.75495799,Overweight
Male,1.762473804,88.10136812,Overweight
Male,1.767253526,82.95685727,Overweight
Male,1.84301626,95.64606006,Overweight
Male,1.727403052,77.66496603,Overweight
Male,1.741274071,78.11568439,Overweight
Male,1.717991641,88.37198726,Overweight
Male,1.678104728,75.97021693,Overweight
Male,1.737046281,81.4886005,Overweight
Male,1.768180457,85.66936667,Overweight
Male,1.772656666,87.28848459,Overweight
Male,1.797069815,96.45528041,Overweight
Male,1.790964418,79.32638447,Normal
Male,1.853773812,101.77358,Overweight
Male,1.702151242,80.04320811,Overweight
Male,1.787107363,83.18141199,Overweight
Male,1.668096155,82.37032554,Overweight
Male,1.639156935,69.66422573,Overweight
Male,1.622095843,70.34360832,Overweight
Male,1.798569594,92.52297846,Overweight
Male,1.722348973,81.61683401,Overweight
Male,1.717445244,84.17758477,Overweight
Male,1.724721902,78.65173155,Overweight
Male,1.84604368,98.28717911,Overweight
Male,1.657492472,65.92291151,Normal
Male,1.71480999,80.47757182,Overweight
Male,1.745925407,76.94813474,Overweight
Male,1.78732978,91.88484822,Overweight
Male,1.829837186,90.34355177,Overweight
Male,1.701694949,75.55362168,Overweight
Male,1.816891942,90.70639962,Overweight
Male,1.769925045,85.0829964,Overweight
Male,1.681232048,77.29858175,Overweight
Male,1.697308117,78.74844124,Overweight
Male,1.672626025,76.93231475,Overweight
Male,1.879802252,99.74294807,Overweight
Male,1.68608846,78.3516261,Overweight
Male,1.773642611,88.89451545,Overweight
Male,1.781676978,88.37396236,Overweight
Male,1.821416412,93.28049137,Overweight
Male,1.715277399,76.02826827,Overweight
Male,1.676604913,75.75514022,Overweight
Male,1.713106624,74.96707528,Overweight
Male,1.750867599,82.71898544,Overweight
Male,1.68988321,85.89281392,Obesity
Male,1.807703958,88.6003955,Overweight
Male,1.750385906,82.0199288,Overweight
Male,1.66162569,72.92412586,Overweight
Male,1.789104295,90.81126584,Overweight
Male,1.810230841,85.86834997,Overweight
Male,1.736339189,79.01495041,Overweight
Male,1.862825586,98.45715727,Overweight
Male,1.836424836,96.71917344,Overweight
Male,1.88069956,99.48992073,Overweight
Male,1.734892115,87.86199238,Overweight
Male,1.654614783,77.84396666,Overweight
Male,1.539598515,70.96825808,Overweight
Male,1.751951828,87.14857651,Overweight
Male,1.764907898,85.66321039,Overweight
Male,1.651035894,73.04165478,Overweight
Male,1.783419736,89.58442869,Overweight
Male,1.650819445,63.01489328,Normal
Male,1.819768238,86.21118586,Overweight
Male,1.844467135,101.9937454,Overweight
Male,1.804582672,86.76061111,Overweight
Male,1.847249081,99.23064068,Overweight
Male,1.755643696,80.13426578,Overweight
Male,1.751938122,82.69535937,Overweight
Male,1.816886833,92.45123985,Overweight
Male,1.659314352,77.91010405,Overweight
Male,1.856558919,87.97152877,Overweight
Male,1.749045587,80.34522821,Overweight
Male,1.75192494,72.25050524,Normal
Male,1.702150392,90.35343991,Obesity
Male,1.81756605,84.3254333,Overweight
Male,1.786937749,90.22081499,Overweight
Female,1.496332594,46.30644813,Normal
Female,1.656842318,64.09519069,Normal
Female,1.609572695,59.43933193,Normal
Female,1.637791935,58.13757212,Normal
Female,1.569544642,58.86780799,Normal
Female,1.675587681,71.12417026,Overweight
Female,1.596399618,52.149036,Normal
Female,1.667564773,74.88032869,Overweight
Female,1.572011937,50.65543055,Normal
Female,1.617417851,47.24231424,Underweight
Female,1.729769775,75.55738712,Overweight
Female,1.569691515,48.18675055,Normal
Female,1.609635058,58.11337657,Normal
Female,1.495955513,46.12241996,Normal
Female,1.484331527,44.53938731,Normal
Female,1.544568886,57.56783882,Normal
Female,1.781267782,68.607727,Normal
Female,1.581338713,52.52477127,Normal
Female,1.568071292,48.92755037,Normal
Female,1.60171274,66.03842714,Overweight
Female,1.582085695,63.28638402,Overweight
Female,1.57041793,55.68575107,Normal
Female,1.685227445,71.38674659,Overweight
Female,1.659144053,65.78779328,Normal
Female,1.679038369,67.42426565,Normal
Female,1.638990424,60.18298039,Normal
Female,1.436318565,38.49731631,Normal
Female,1.593577736,62.83629078,Normal
Female,1.564264046,62.33501068,Overweight
Female,1.575420391,56.51935063,Normal
Female,1.658907887,63.62385316,Normal
Female,1.554605884,49.11952496,Normal
Female,1.702437375,68.13821645,Normal
Female,1.529363631,53.99447319,Normal
Female,1.624075308,63.27425028,Normal
Female,1.609288251,56.97715992,Normal
Female,1.617600739,60.00250049,Normal
Female,1.531337308,59.16690745,Overweight
Female,1.610545161,58.44459866,Normal
Female,1.540042643,49.76797646,Normal
Female,1.711289353,66.23499844,Normal
Female,1.698567637,72.05544525,Normal
Female,1.525197539,51.98324252,Normal
Female,1.629523596,60.39049299,Normal
Female,1.611926288,58.49112424,Normal
Female,1.707994246,69.88109785,Normal
Female,1.681825301,63.0498022,Normal
Female,1.643197663,62.90450759,Normal
Female,1.681461795,81.96331105,Overweight
Female,1.672675746,67.63897153,Normal
Female,1.652257814,65.80419651,Normal
Female,1.637731425,65.60675114,Normal
Female,1.588517964,63.26639706,Overweight
Female,1.564544283,58.95659508,Normal
Female,1.548138354,53.26194684,Normal
Female,1.614251885,62.36530321,Normal
Female,1.581107997,62.76915561,Overweight
Female,1.681241007,64.07982911,Normal
Female,1.588720673,56.11516084,Normal
Female,1.692397792,66.04059643,Normal
Female,1.514057427,49.81036907,Normal
Female,1.638132227,72.32799579,Overweight
Female,1.64938852,69.13619871,Overweight
Female,1.559033166,64.15036016,Overweight
Female,1.678197995,67.01927492,Normal
Female,1.623426564,59.65356431,Normal
Female,1.768343073,71.22470948,Normal
Female,1.706411011,71.19164862,Normal
Female,1.610335891,65.24486818,Overweight
Female,1.554814556,44.77292898,Normal
Female,1.51556336,57.31373313,Normal
Female,1.627870924,60.87704372,Normal
Female,1.538682797,53.63399349,Normal
Female,1.577717607,65.92386355,Overweight
Female,1.426450234,41.19307344,Normal
Female,1.713211534,77.48728175,Overweight
Female,1.652654674,70.83434504,Overweight
Female,1.664432947,63.04454139,Normal
Female,1.60400118,56.33330128,Normal
Female,1.495407237,46.68689895,Normal
Female,1.676939291,64.25413955,Normal
Female,1.562737315,60.56746287,Normal
Female,1.615041487,60.41364805,Normal
Female,1.518583778,53.02711446,Normal
Female,1.705589841,63.30004036,Normal
Female,1.583006412,57.6655651,Normal
Female,1.654750553,61.08161709,Normal
Female,1.79396635,77.17798413,Normal
Female,1.71164126,74.79399071,Overweight
Female,1.730512384,80.3947056,Overweight
Female,1.612606875,56.26939021,Normal
Female,1.553541858,48.64113922,Normal
Female,1.796037544,73.19318557,Normal
Female,1.656304912,62.46099803,Normal
Female,1.558531029,55.98238569,Normal
Female,1.576621566,64.71107643,Overweight
Female,1.661284,65.3290147,Normal
Female,1.57031355,50.80314847,Normal
Female,1.59885881,56.10218117,Normal
Female,1.634821056,60.41116383,Normal
Female,1.626578852,66.78714191,Overweight
Female,1.77262365,75.94838256,Normal
Female,1.59568769,57.52274078,Normal
Female,1.828577916,80.45179947,Normal
Female,1.574649798,60.97060829,Normal
Female,1.671436989,63.26846801,Normal
Female,1.524777497,47.39915373,Normal
Female,1.638271188,66.28129567,Normal
Female,1.57606097,54.36997625,Normal
Female,1.640026677,62.38439666,Normal
Female,1.536809624,52.78993246,Normal
Female,1.554847028,58.18065777,Normal
Female,1.670827451,66.61286746,Normal
Female,1.541126671,52.52823751,Normal
Female,1.645662256,56.32366502,Normal
Female,1.600113115,59.42249542,Normal
Female,1.620760859,64.60137844,Normal
Female,1.581909463,60.44352037,Normal
Female,1.56746021,49.00100264,Normal
Female,1.646495195,64.72623547,Normal
Female,1.664591214,66.28591293,Normal
Female,1.557951139,57.76123081,Normal
Female,1.450438284,42.41371684,Normal
Female,1.4337204,43.83524186,Normal
Female,1.54471528,59.9534396,Overweight
Female,1.561205502,62.27780466,Overweight
Female,1.572871215,57.34840619,Normal
Female,1.69328059,69.82981409,Normal
Female,1.653099711,64.01333024,Normal
Female,1.612725832,72.8262839,Overweight
Female,1.640593255,63.58274924,Normal
Female,1.550018292,60.86919447,Overweight
Female,1.581075851,53.17474313,Normal
Female,1.652527192,63.94977961,Normal
Female,1.605783537,64.85159337,Overweight
Female,1.606017096,59.52856414,Normal
Female,1.607284782,61.15671783,Normal
Female,1.677687033,63.00682214,Normal
Female,1.601157705,57.63811413,Normal
Female,1.590753307,55.21337415,Normal
Female,1.566381577,50.62976322,Normal
Female,1.61147901,57.38284947,Normal
Female,1.57656339,55.32066314,Normal
Female,1.727372821,73.10302277,Normal
Female,1.689987956,74.19018825,Overweight
Female,1.588766083,53.93354209,Normal
Female,1.655628867,60.56088667,Normal
Female,1.656763279,55.87046071,Normal
Female,1.624452692,55.28771069,Normal
Female,1.621181376,67.75263741,Overweight
Female,1.627916791,59.40794656,Normal
Female,1.514999487,52.86699446,Normal
Female,1.633200123,63.55132655,Normal
Female,1.680403756,65.18533616,Normal
Female,1.500852844,58.63702059,Overweight
Female,1.624622993,63.84860254,Normal
Female,1.585139429,54.56863704,Normal
Female,1.662703938,64.35795973,Normal
Female,1.650542248,71.59004062,Overweight
Female,1.570168444,55.16359115,Normal
Female,1.62118085,69.78336359,Overweight
Female,1.632477611,60.84429389,Normal
Female,1.472233179,50.90526196,Normal
Female,1.488369527,47.535291,Normal
Female,1.585744017,57.95329504,Normal
Female,1.554948754,54.10237937,Normal
Female,1.567342402,50.31394158,Normal
Female,1.712160057,72.45143986,Normal
Female,1.601266726,55.37779786,Normal
Female,1.623510073,61.55120255,Normal
Female,1.682992774,62.97668604,Normal
Female,1.548569863,51.61661502,Normal
Female,1.584524329,56.8564427,Normal
Female,1.670121362,72.70628366,Overweight
Female,1.682816143,68.08255113,Normal
Female,1.675225408,74.20634571,Overweight
Female,1.575520676,46.84472711,Normal
Female,1.562623457,57.78338466,Normal
Female,1.654647844,64.21742362,Normal
Female,1.65796801,61.91916633,Normal
Female,1.459041201,47.3943023,Normal
Female,1.639979133,58.86510912,Normal
Female,1.45577313,43.15431052,Normal
Female,1.570716438,50.08298016,Normal
Female,1.615892505,55.60600473,Normal
Female,1.637923184,68.22155162,Overweight
Female,1.679299553,72.10023261,Overweight
Female,1.566380481,51.22668039,Normal
Female,1.608063711,65.32519462,Overweight
Female,1.545476005,61.66875802,Overweight
Female,1.535363875,53.36681566,Normal
Female,1.495085277,41.15374939,Underweight
Female,1.69071981,71.13782719,Normal
Female,1.685180136,71.79686946,Overweight
Female,1.592489284,60.96094078,Normal
Female,1.603092279,56.61668672,Normal
Female,1.568273596,50.78601667,Normal
Female,1.565401659,50.42694116,Normal
Female,1.562760967,56.64567305,Normal
Female,1.631555534,59.0665861,Normal
Female,1.568692481,59.43063553,Normal
Female,1.646686909,67.57809241,Normal
Female,1.695680392,68.43856409,Normal
Female,1.706645388,80.02855268,Overweight
Female,1.599063953,68.30302681,Overweight
Female,1.632616566,55.92734996,Normal
Female,1.543790613,50.29430153,Normal
Female,1.539963865,59.42047227,Overweight
Female,1.499313416,50.72680316,Normal
Female,1.607972861,60.92818714,Normal
Female,1.565146625,51.33307746,Normal
Female,1.554409469,52.57421393,Normal
Female,1.605756477,63.68788111,Normal
Female,1.574290341,54.39060027,Normal
Female,1.442350033,38.098588,Underweight
Female,1.595277464,52.94929786,Normal
Female,1.492281842,44.32613996,Normal
Female,1.555400686,50.57673604,Normal
Female,1.608323369,54.12077775,Normal
Female,1.699500088,68.77039432,Normal
Female,1.734228826,80.32444906,Overweight
Female,1.489675956,45.46545423,Normal
Female,1.627196961,64.8044484,Normal
Female,1.638128201,64.29016866,Normal
Female,1.633697261,61.73981889,Normal
Female,1.690053216,73.49302056,Overweight
Female,1.591921998,66.91293872,Overweight
Female,1.63363474,61.3048733,Normal
Female,1.474763445,51.28343826,Normal
Female,1.496733169,47.77680069,Normal
Female,1.68288458,67.50921229,Normal
Female,1.667907499,59.57466262,Normal
Female,1.558279369,54.65785279,Normal
Female,1.640506136,66.75939137,Normal
Female,1.662824894,68.25160755,Normal
Female,1.600557432,58.59910141,Normal
Female,1.647254769,63.60657237,Normal
Female,1.604820273,65.62795547,Overweight
Female,1.57549488,59.58323826,Normal
Female,1.645180151,63.06497102,Normal
Female,1.56099521,54.22624207,Normal
Female,1.657893131,65.88200764,Normal
Female,1.635574865,60.47214016,Normal
Female,1.590012399,54.04375118,Normal
Female,1.621790208,67.93079321,Overweight
Female,1.65854046,68.15385376,Normal
Female,1.654278273,67.02841494,Normal
Female,1.638056737,71.26700085,Overweight
Female,1.586410074,56.44341288,Normal
Female,1.712040302,69.97067938,Normal
Female,1.787975541,83.75966844,Overweight
Female,1.569513897,53.59933109,Normal
Female,1.65947439,67.91424095,Normal
Female,1.73164226,65.68824437,Normal
Female,1.637463457,65.1645609,Normal
Female,1.615452194,59.43909158,Normal
Female,1.652524298,65.6615082,Normal
Female,1.552568056,53.24668815,Normal
Female,1.642792724,59.50317294,Normal
Female,1.668033679,71.68764514,Overweight
Female,1.666999929,59.02790298,Normal
Female,1.59542246,58.88639451,Normal
Female,1.568518477,51.21504905,Normal
Female,1.612287154,57.67907843,Normal
Female,1.546720795,58.10668605,Normal
Female,1.598547126,60.15379498,Normal
Female,1.649984384,70.18838662,Overweight
Female,1.740025224,70.63364226,Normal
Female,1.739426763,82.06497779,Overweight
Female,1.679195907,79.99221238,Overweight
Female,1.55204681,60.41124221,Overweight
Female,1.58753465,58.32335468,Normal
Female,1.625262396,66.34500345,Overweight
Female,1.663769197,68.17530859,Normal
Female,1.561305066,58.39678255,Normal
Female,1.60797459,58.39075676,Normal
Female,1.600514005,58.12727634,Normal
Female,1.693374457,65.92782532,Normal
Female,1.512031222,52.05063533,Normal
Female,1.498273329,45.69622251,Normal
Female,1.624734932,59.24449911,Normal
Female,1.566162013,47.32890956,Normal
Female,1.673225525,66.66111258,Normal
Female,1.789060762,74.03440698,Normal
Female,1.59118406,53.27920498,Normal
Female,1.599334414,58.9780876,Normal
Female,1.623613116,61.53700791,Normal
Female,1.712176607,71.60100515,Normal
Female,1.627440819,69.61051417,Overweight
Female,1.545834349,50.84346899,Normal
Female,1.58794219,58.35962201,Normal
Female,1.615424065,58.98899322,Normal
Female,1.548635783,52.26657423,Normal
Female,1.604946368,60.31733396,Normal
Female,1.705640263,75.53219372,Overweight
Female,1.544515887,53.15351244,Normal
Female,1.665343907,70.42289965,Overweight
Female,1.742038547,75.20912469,Normal
Female,1.701469295,70.45655168,Normal
Female,1.50632177,56.54838022,Normal
Female,1.457902605,48.34726574,Normal
Female,1.607820143,55.31473563,Normal
Female,1.623833049,60.96691947,Normal
Female,1.686429841,73.61952325,Overweight
Female,1.660651345,64.80702117,Normal
Female,1.561049583,49.53602544,Normal
Female,1.576588069,54.11306601,Normal
Female,1.547158981,59.74297101,Normal
Female,1.702866082,63.49987449,Normal
Female,1.48450485,41.00774442,Normal
Female,1.580502351,60.7247369,Normal
Female,1.542231684,54.68939513,Normal
Female,1.614646509,69.91912568,Overweight
Female,1.579669115,51.22662158,Normal
Female,1.518321962,54.76834816,Normal
Female,1.56533462,56.08085632,Normal
Female,1.585644815,57.88582617,Normal
Female,1.530181313,59.72042628,Overweight
Female,1.551931987,53.15952357,Normal
Female,1.620610383,66.25608777,Overweight
Female,1.52708595,50.02094601,Normal
Female,1.578649091,53.35268991,Normal
Female,1.54547591,48.73667072,Normal
Female,1.544699137,49.9591738,Normal
Female,1.692673576,60.33088551,Normal
Female,1.624925577,67.77072379,Overweight
Female,1.577602923,62.08352501,Normal
Female,1.641431618,61.05847967,Normal
Female,1.656992186,58.26226625,Normal
Female,1.599559542,62.35736509,Normal
Female,1.643908161,65.24505421,Normal
Female,1.574574024,56.36472669,Normal
Female,1.601075963,56.91083479,Normal
Female,1.567740799,48.63626933,Normal
Female,1.682380996,67.77275358,Normal
Female,1.649692813,70.36717229,Overweight
Female,1.727319563,64.54126766,Normal
Female,1.614550859,60.83184647,Normal
Female,1.673980509,57.27825508,Normal
Female,1.564199823,57.91758183,Normal
Female,1.545612398,49.41696016,Normal
Female,1.561361819,52.01533573,Normal
Female,1.606207546,59.95374708,Normal
Female,1.725812941,73.5562816,Normal
Female,1.634833418,70.56689473,Overweight
Female,1.405546907,40.08237492,Normal
Female,1.564314789,53.28714876,Normal
Female,1.704304015,72.88920888,Overweight
Female,1.688359488,73.19837859,Overweight
Female,1.652262897,58.07750513,Normal
Female,1.553920774,55.03298491,Normal
Female,1.674943515,71.22437066,Overweight
Female,1.579778918,56.31675306,Normal
Female,1.70015228,70.28285803,Normal
Female,1.560382959,57.98925153,Normal
Female,1.600100177,63.98916613,Normal
Female,1.593395136,57.32213783,Normal
Female,1.578988571,54.1154366,Normal
Female,1.598307078,54.51832543,Normal
Female,1.58637527,62.7593362,Normal
Female,1.413972334,31.28992379,Underweight
Female,1.548387729,56.64311551,Normal
Female,1.662965713,65.48921463,Normal
Female,1.546680309,61.10499091,Overweight
Female,1.519049357,46.33316628,Normal
Female,1.636864787,68.73005029,Overweight
Female,1.752798913,72.16053189,Normal
Female,1.693027764,71.1070287,Normal
Female,1.633939257,61.11912023,Normal
Female,1.62013997,69.19963103,Overweight
Female,1.690524872,70.03161901,Normal
Female,1.665413109,75.73164127,Overweight
Female,1.722216252,73.71300503,Normal
Female,1.735254844,68.28065553,Normal
Female,1.713499365,75.23591488,Overweight
Female,1.560964093,46.17616662,Normal
Female,1.523332539,50.45044819,Normal
Female,1.59478301,48.84997757,Normal
Female,1.576608534,55.62570783,Normal
Female,1.470227638,50.22441516,Normal
Female,1.504675648,50.43091924,Normal
Female,1.545547918,52.14039918,Normal
Female,1.517990371,51.13857987,Normal
Female,1.617591317,60.9010224,Normal
Female,1.590952541,54.33540471,Normal
Female,1.654180602,64.2273654,Normal
Female,1.469890492,42.42616203,Normal
Female,1.775700334,73.69302041,Normal
Female,1.596685349,61.4710308,Normal
Female,1.514650511,49.56927708,Normal
Female,1.633865307,71.12345402,Overweight
Female,1.594473121,65.72829643,Overweight
Female,1.616507952,53.60854973,Normal
Female,1.773575983,77.78484334,Normal
Female,1.528127763,42.74303129,Underweight
Female,1.582041896,59.91564728,Normal
Female,1.633943676,61.60645439,Normal
Female,1.587963136,58.64017773,Normal
Female,1.597477903,59.47972153,Normal
Female,1.584862302,57.62103829,Normal
Female,1.527077654,51.44049286,Normal
Female,1.577113719,56.10837935,Normal
Female,1.632093618,64.63842727,Normal
Female,1.685324694,59.54664616,Normal
Female,1.644514247,57.05090225,Normal
Female,1.635874091,64.48327204,Normal
Female,1.760772333,71.28737557,Normal
Female,1.571333949,57.6147869,Normal
Female,1.639836405,60.87120876,Normal
Female,1.697339955,75.28095484,Overweight
Female,1.645559472,66.76463064,Normal
Female,1.618770266,61.50643663,Normal
Female,1.68462763,69.49938568,Normal
Female,1.682934062,64.7345155,Normal
Female,1.567321625,57.5097047,Normal
Female,1.643064816,56.57584397,Normal
Female,1.772792671,82.75839027,Overweight
Female,1.553512801,53.99566509,Normal
Female,1.60962373,63.18533593,Normal
Female,1.687039182,60.89242855,Normal
Female,1.641922364,58.33476802,Normal
Female,1.607599066,57.33856075,Normal
Female,1.570342481,60.64193193,Normal
Female,1.702624649,81.52287682,Overweight
Female,1.50711174,54.80292651,Normal
Female,1.55541949,51.78240128,Normal
Female,1.471248248,45.60415911,Normal
Female,1.610514557,58.68220059,Normal
Female,1.636481816,64.50344075,Normal
Female,1.657002575,65.28973654,Normal
Female,1.689989219,66.90568808,Normal
Female,1.669992379,66.03222165,Normal
Female,1.61878601,51.83184424,Normal
Female,1.564126325,53.48014555,Normal
Female,1.505019227,63.11315933,Overweight
Female,1.560989058,53.08328973,Normal
Female,1.590341481,61.12873364,Normal
Female,1.746494755,69.71243588,Normal
Female,1.640774837,65.46707857,Normal
Female,1.539316457,45.35992151,Normal
Female,1.642311676,60.98307883,Normal
Female,1.586326916,60.19044152,Normal
Female,1.585095538,52.8898734,Normal
Female,1.645553001,67.32719437,Normal
Female,1.653228704,67.2515025,Normal
Female,1.576769083,58.28340783,Normal
Female,1.688215675,72.61276014,Overweight
Female,1.5887161,56.97025995,Normal
Female,1.675855863,64.00814997,Normal
Female,1.54659791,52.87407984,Normal
Female,1.593875317,54.67831701,Normal
Female,1.618883235,64.63287006,Normal
Female,1.605259758,56.91094264,Normal
Female,1.578576201,59.47231886,Normal
Female,1.624875406,68.20998777,Overweight
Female,1.561391608,53.94030531,Normal
Female,1.649693092,64.26933497,Normal
Female,1.577649209,53.96807051,Normal
Female,1.623327101,63.83443381,Normal
Female,1.657123236,68.14308147,Normal
Female,1.633673744,51.73897525,Normal
Female,1.651955222,63.5891481,Normal
Female,1.455750797,42.58160099,Normal
Female,1.605679666,57.60852402,Normal
Female,1.699075509,73.07320949,Overweight
Female,1.624937687,60.53616271,Normal
Female,1.537761202,53.69457719,Normal
Female,1.657683102,62.62967066,Normal
Female,1.611834564,60.58866823,Normal
Female,1.652355917,68.08710464,Normal
Female,1.605836443,63.62663548,Normal
Female,1.667584953,68.5749902,Normal
Female,1.538023988,51.36128185,Normal
Female,1.538879838,51.07422968,Normal
Female,1.693528745,59.87608541,Normal
Female,1.605446662,58.94615837,Normal
Female,1.734991784,75.65061579,Overweight
Female,1.614939022,61.58881867,Normal
Female,1.547317841,54.32790862,Normal
Female,1.55682602,53.67378946,Normal
Female,1.646659123,70.24170088,Overweight
Female,1.606905019,63.08155847,Normal
Female,1.633428572,63.90179738,Normal
Female,1.589712739,69.66009586,Overweight
Female,1.709697351,72.75424714,Normal
Female,1.627189501,62.25755147,Normal
Female,1.631724169,64.67270031,Normal
Female,1.536993342,56.10648105,Normal
Female,1.639591355,60.46882902,Normal
Female,1.677339562,68.48992559,Normal
Female,1.567153104,53.07194564,Normal
Female,1.617268088,67.65594435,Overweight
Female,1.599375,56.61313282,Normal
Female,1.734039565,70.57308529,Normal
Female,1.610151397,65.33964974,Overweight
Female,1.587196111,62.77433917,Normal
Female,1.658967594,62.0881057,Normal
Female,1.661440746,66.66762668,Normal
Female,1.671828596,70.73403133,Overweight
Female,1.684841313,67.00719389,Normal
Female,1.665781861,65.10915914,Normal
Female,1.634259358,62.52360883,Normal
Female,1.641443471,67.55025176,Overweight
Female,1.655476837,63.50122318,Normal
Female,1.570604356,63.97453721,Overweight
Female,1.635764782,63.51807628,Normal
Female,1.645976198,67.87185481,Overweight
Female,1.694196553,78.71296191,Overweight
Female,1.623604354,64.79248895,Normal
Female,1.642210099,61.26843416,Normal
Female,1.682223205,76.70317233,Overweight
Female,1.547785545,53.80442122,Normal
Female,1.585397555,59.32788288,Normal
Female,1.599825438,55.48428083,Normal
Female,1.53818221,55.09564537,Normal
Female,1.594941083,65.71432138,Overweight
Female,1.709506498,74.85113031,Overweight
Female,1.508513107,56.16848475,Normal
Female,1.617331854,61.08080402,Normal
Female,1.671802769,77.39509628,Overweight
Female,1.590607363,48.35017916,Normal
Female,1.629450035,59.16407213,Normal
Female,1.781939997,74.3906167,Normal
Female,1.733786503,77.95252285,Overweight
Female,1.523197832,52.37935849,Normal
Female,1.483795952,43.73632539,Normal
Female,1.557209121,62.17162602,Overweight
Female,1.614197171,60.49951087,Normal
Female,1.661884166,58.07778163,Normal
Female,1.561959228,58.70429584,Normal
Female,1.578146448,60.24080627,Normal
Female,1.611264084,54.5148106,Normal
Female,1.70106376,75.47697722,Overweight
Female,1.637865529,65.0178181,Normal
Female,1.630074549,58.78652236,Normal
Female,1.702140679,75.49432641,Overweight
Female,1.592106354,65.40772859,Overweight
Female,1.658164183,72.79504447,Overweight
Female,1.679932133,68.71953032,Normal
Female,1.633169407,55.03859799,Normal
Female,1.590884794,62.58521614,Normal
Female,1.602337945,67.56488245,Overweight
Female,1.606103452,59.83153853,Normal
Female,1.646379176,68.71627911,Overweight
Female,1.549617022,53.54111666,Normal
Female,1.644478957,64.15378337,Normal
Female,1.603861896,54.68279135,Normal
Female,1.603786705,62.89120109,Normal
Female,1.634901328,67.88466328,Overweight
Female,1.605724193,61.5075314,Normal
Female,1.544517419,51.00022507,Normal
Female,1.53507349,53.56870108,Normal
