Commune
id;Code postal;Commune;Code commune
;70300.0;LUXEUIL-LES-BAINS;311
;70110.0;VILLERSEXEL;561
;70300.0;LUXEUIL-LES-BAINS;311
;70300.0;LUXEUIL-LES-BAINS;311
;70400.0;HERICOURT;285
;70200.0;LURE;310
;70300.0;LUXEUIL-LES-BAINS;311
;70300.0;LUXEUIL-LES-BAINS;311
;70400.0;CHAGEY;116
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;NOIDANS-LES-VESOUL;388
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;NAVENNE;378
;70190.0;RIOZ;447
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;PUSEY;428
;70000.0;ECHENOZ-LA-MELINE;207
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70000.0;VESOUL;550
;70100.0;ARC-LES-GRAY;26
;71000.0;MACON;270
;71700.0;TOURNUS;543
;71000.0;MACON;270
;71000.0;MACON;270
;71700.0;TOURNUS;543
;71000.0;MACON;270
;71000.0;MACON;270
;71000.0;MACON;270
;71000.0;MACON;270
;71000.0;MACON;270
;71250.0;CLUNY;137
;71210.0;MONTCHANIN;310
;71390.0;SAINT-DESERT;404
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71390.0;SAINT-DESERT;404
;71640.0;GIVRY;221
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;SAINT-REMY;475
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71300.0;MONTCEAU LES MINES;306
;71100.0;CHALON-SUR-SAONE;76
;71230.0;SAINT VALLIER;486
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71100.0;CHALON-SUR-SAONE;76
;71150.0;CHAGNY;73
;71120.0;CHAROLLES;106
;71120.0;CHAROLLES;106
;71600.0;PARAY LE MONIAL;342
;71600.0;PARAY LE MONIAL;342
;71170.0;CHAUFFAILLES;120
;71160.0;DIGOIN;176
;71600.0;PARAY LE MONIAL;342
;71600.0;PARAY LE MONIAL;342
;71600.0;PARAY LE MONIAL;342
;71600.0;PARAY LE MONIAL;342
;71400.0;AUTUN;14
;71200.0;LE CREUSOT;153
;71400.0;AUTUN;14
;71400.0;AUTUN;14
;71400.0;AUTUN;14
;71200.0;LE CREUSOT;153
;71400.0;AUTUN;14
;71200.0;LE CREUSOT;153
;71200.0;LE CREUSOT;153
;71400.0;AUTUN;14
;71200.0;LE CREUSOT;153
;71450.0;BLANZY;40
;71400.0;AUTUN;14
;71200.0;LE CREUSOT;153
;71200.0;SAINT SERNIN DU BOIS;479
;71200.0;SAINT SERNIN DU BOIS;479
;71200.0;SAINT SERNIN DU BOIS;479
;71500.0;LOUHANS;263
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72230.0;RUAUDIN;260
;72700.0;ALLONNES;3
;72100.0;LE MANS;181
;72230.0;RUAUDIN;260
;72100.0;LE MANS;181
;72700.0;ALLONNES;3
;72100.0;LE MANS;181
;72250.0;PARIGNE L EVEQUE;231
;72100.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72700.0;ALLONNES;3
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72700.0;ALLONNES;3
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72100.0;LE MANS;181
;72100.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72700.0;ALLONNES;3
;72000.0;LE MANS;181
;72100.0;LE MANS;181
;72000.0;LE MANS;181
;72700.0;ALLONNES;3
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72100.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72100.0;LE MANS;181
;72100.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72100.0;LE MANS;181
;72100.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72100.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72100.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72000.0;LE MANS;181
;72230.0;MULSANNE;213
;72500.0;MONTVAL-SUR-LOIR;71
;72450.0;MONTFORT-LE-GESNOIS;241
;72120.0;SAINT CALAIS;269
;72120.0;SAINT CALAIS;269
;72220.0;SAINT MARS D OUTILLE;299
;72220.0;SAINT MARS D OUTILLE;299
;72300.0;SABLE SUR SARTHE;264
;72300.0;SABLE SUR SARTHE;264
;72430.0;NOYEN SUR SARTHE;223
;72200.0;LA FLECHE;154
;72800.0;AUBIGNE RACAN;13
;72300.0;SABLE SUR SARTHE;264
;72300.0;SABLE SUR SARTHE;264
;72200.0;CLERMONT CREANS;84
;72300.0;SABLE SUR SARTHE;264
;72400.0;LA FERTE BERNARD;132
;72610.0;CHAMPFLEUR;56
;72600.0;MAMERS;180
;72400.0;LA FERTE BERNARD;132
;72400.0;LA FERTE BERNARD;132
;72170.0;BEAUMONT SUR SARTHE;29
;73100.0;AIX LES BAINS;8
;73100.0;AIX LES BAINS;8
;73210.0;LA PLAGNE TARENTAISE;150
;73210.0;LA PLAGNE TARENTAISE;150
;73190.0;SAINT-JEOIRE-PRIEURE;249
;73440.0;LES BELLEVILLE;257
;73480.0;VAL CENIS;290
;73440.0;LES BELLEVILLE;257
;73100.0;AIX LES BAINS;8
;73220.0;EPIERRE;109
;73200.0;ALBERTVILLE;11
;73450.0;VALLOIRE;306
;73130.0;SAINT FRANCOIS LONGCHAMP;235
;73450.0;VALMEINIER;307
;73200.0;ALBERTVILLE;11
;73490.0;LA RAVOIRE;213
;73230.0;BARBY;30
;73150.0;VAL-D ISERE;304
;73550.0;LES ALLUES;15
;73000.0;CHAMBERY;65
;73000.0;CHAMBERY;65
;73700.0;MONTVALEZAN;176
;73320.0;TIGNES;296
;73100.0;AIX LES BAINS;8
;73500.0;MODANE;157
;73500.0;AUSSOIS;23
;73000.0;CHAMBERY;65
;73440.0;LES BELLEVILLE;257
;73000.0;CHAMBERY;65
;73100.0;AIX LES BAINS;8
;73550.0;LES ALLUES;15
;73100.0;AIX LES BAINS;8
;73000.0;CHAMBERY;65
;73700.0;BOURG-SAINT-MAURICE;54
;73100.0;AIX LES BAINS;8
;73700.0;BOURG-SAINT-MAURICE;54
;73100.0;MOUXY;182
;73210.0;AIME LA PLAGNE;6
;73100.0;AIX LES BAINS;8
;73000.0;BASSENS;31
;73620.0;HAUTELUCE;132
;73000.0;CHAMBERY;65
;73210.0;LA PLAGNE TARENTAISE;150
;73210.0;LA PLAGNE TARENTAISE;150
;73120.0;COURCHEVEL;227
;73100.0;AIX LES BAINS;8
;73000.0;CHAMBERY;65
;73000.0;CHAMBERY;65
;73210.0;AIME LA PLAGNE;6
;73550.0;LES ALLUES;15
;73200.0;ALBERTVILLE;11
;73000.0;CHAMBERY;65
;73210.0;LA PLAGNE TARENTAISE;150
;73000.0;CHAMBERY;65
;73700.0;BOURG-SAINT-MAURICE;54
;73450.0;VALMEINIER;307
;73450.0;VALLOIRE;306
;73210.0;LA PLAGNE TARENTAISE;150
;73000.0;CHAMBERY;65
;73000.0;BASSENS;31
;73230.0;SAINT-JEAN-D ARVEY;243
;73000.0;CHAMBERY;65
;73100.0;AIX LES BAINS;8
;73150.0;VAL-D ISERE;304
;73100.0;AIX LES BAINS;8
;73490.0;LA RAVOIRE;213
;73270.0;VILLARD SUR DORON;317
;73200.0;ALBERTVILLE;11
;73410.0;ENTRELACS;10
;73100.0;AIX LES BAINS;8
;73450.0;VALLOIRE;306
;73420.0;VOGLANS;329
;73420.0;VOGLANS;329
;73210.0;LA PLAGNE TARENTAISE;150
;73420.0;VOGLANS;329
;73100.0;AIX LES BAINS;8
;73100.0;TRESSERVE;300
;73210.0;LA PLAGNE TARENTAISE;150
;73590.0;FLUMET;114
;73290.0;LA MOTTE SERVOLEX;179
;73000.0;BASSENS;31
;73130.0;SAINT FRANCOIS LONGCHAMP;235
;73550.0;LES ALLUES;15
;73320.0;TIGNES;296
;73450.0;VALMEINIER;307
;73100.0;AIX LES BAINS;8
;73120.0;COURCHEVEL;227
;73620.0;HAUTELUCE;132
;73000.0;CHAMBERY;65
;73000.0;CHAMBERY;65
;73710.0;PRALOGNAN-LA-VANOISE;206
;73260.0;LES AVANCHERS VALMOREL;24
;73150.0;VAL-D ISERE;304
;73000.0;CHAMBERY;65
;73450.0;VALMEINIER;307
;73000.0;BARBERAZ;29
;73440.0;LES BELLEVILLE;257
;73300.0;ALBIEZ-MONTROND;13
;73100.0;AIX LES BAINS;8
;73550.0;LES ALLUES;15
;73210.0;LA PLAGNE TARENTAISE;150
;74240.0;GAILLARD;133
;74330.0;LA BALME DE SILLINGY;26
;74600.0;ANNECY;10
;74210.0;FAVERGES-SEYTHENEX;123
;74000.0;ANNECY;10
;74230.0;MANIGOD;160
;74960.0;ANNECY;10
;74450.0;LE GRAND BORNAND;136
;74520.0;VALLEIRY;288
;74960.0;ANNECY;10
;74000.0;ANNECY;10
;74290.0;VEYRIER-DU-LAC;299
;74960.0;ANNECY;10
;74210.0;DOUSSARD;104
;74000.0;ANNECY;10
;74100.0;ANNEMASSE;12
;74600.0;ANNECY;10
;74450.0;LE GRAND BORNAND;136
;74000.0;ANNECY;10
;74230.0;MANIGOD;160
;74000.0;ANNECY;10
;74940.0;ANNECY;10
;74000.0;ANNECY;10
;74100.0;ANNEMASSE;12
;74960.0;ANNECY;10
;74210.0;FAVERGES-SEYTHENEX;123
;74160.0;NEYDENS;201
;74960.0;ANNECY;10
;74000.0;ANNECY;10
;74370.0;ARGONAY;19
;74100.0;ANNEMASSE;12
;74000.0;ANNECY;10
;74230.0;MANIGOD;160
;74150.0;RUMILLY;225
;74240.0;GAILLARD;133
;74600.0;ANNECY;10
;74150.0;RUMILLY;225
;74000.0;ANNECY;10
;74960.0;ANNECY;10
;74100.0;VETRAZ-MONTHOUX;298
;74000.0;ANNECY;10
;74000.0;ANNECY;10
;74000.0;ANNECY;10
;74940.0;ANNECY;10
;74600.0;ANNECY;10
;74000.0;ANNECY;10
;74100.0;ANNEMASSE;12
;74000.0;ANNECY;10
;74560.0;MONNETIER-MORNEX;185
;74100.0;ANNEMASSE;12
;74160.0;COLLONGES-SOUS-SALEVE;82
;74240.0;GAILLARD;133
;74150.0;RUMILLY;225
;74100.0;VETRAZ-MONTHOUX;298
;74100.0;ANNEMASSE;12
;74000.0;ANNECY;10
;74960.0;ANNECY;10
;74100.0;VILLE-LA-GRAND;305
;74380.0;LUCINGES;153
;74230.0;MANIGOD;160
;74380.0;BONNE;40
;74960.0;ANNECY;10
;74940.0;ANNECY;10
;74960.0;ANNECY;10
;74960.0;ANNECY;10
;74600.0;ANNECY;10
;74960.0;ANNECY;10
;74960.0;ANNECY;10
;74210.0;FAVERGES-SEYTHENEX;123
;74100.0;VETRAZ-MONTHOUX;298
;74330.0;POISY;213
;74960.0;ANNECY;10
;74230.0;MANIGOD;160
;74150.0;RUMILLY;225
;74100.0;VILLE-LA-GRAND;305
;74520.0;CHENEX;69
;74100.0;ANNEMASSE;12
;74160.0;SAINT-JULIEN-EN-GENEVOIS;243
;74000.0;ANNECY;10
;74220.0;LA CLUSAZ;80
;74380.0;LUCINGES;153
;74100.0;ANNEMASSE;12
;74160.0;SAINT-JULIEN-EN-GENEVOIS;243
;74000.0;ANNECY;10
;74960.0;ANNECY;10
;74230.0;THONES;280
;74150.0;RUMILLY;225
;74230.0;MANIGOD;160
;74940.0;ANNECY;10
;74600.0;ANNECY;10
;74000.0;ANNECY;10
;74560.0;MONNETIER-MORNEX;185
;74000.0;ANNECY;10
;74210.0;DOUSSARD;104
;74000.0;ANNECY;10
;74960.0;ANNECY;10
;74370.0;ANNECY;10
;74000.0;ANNECY;10
;74160.0;COLLONGES-SOUS-SALEVE;82
;74000.0;ANNECY;10
;74000.0;ANNECY;10
;74350.0;ALLONZIER-LA-CAILLE;6
;74600.0;ANNECY;10
;74210.0;FAVERGES-SEYTHENEX;123
;74450.0;LE GRAND BORNAND;136
;74230.0;MANIGOD;160
;74560.0;MONNETIER-MORNEX;185
;74330.0;EPAGNY METZ-TESSY;112
;74100.0;ANNEMASSE;12
;74160.0;SAINT-JULIEN-EN-GENEVOIS;243
;74160.0;SAINT-JULIEN-EN-GENEVOIS;243
;74960.0;ANNECY;10
;74000.0;ANNECY;10
;74410.0;DUINGT;108
;74960.0;ANNECY;10
;74940.0;ANNECY;10
;74000.0;ANNECY;10
;74210.0;DOUSSARD;104
;74100.0;ANNEMASSE;12
;74350.0;COPPONEX;88
;74600.0;ANNECY;10
;74000.0;ANNECY;10
;74000.0;ANNECY;10
;74230.0;MANIGOD;160
;74000.0;ANNECY;10
;74230.0;MANIGOD;160
;74230.0;MANIGOD;160
;74240.0;GAILLARD;133
;74000.0;ANNECY;10
;74000.0;ANNECY;10
;74100.0;VILLE-LA-GRAND;305
;74100.0;VETRAZ-MONTHOUX;298
;74000.0;ANNECY;10
;74160.0;ARCHAMPS;16
;74100.0;ANNEMASSE;12
;74000.0;ANNECY;10
;74960.0;ANNECY;10
;74960.0;ANNECY;10
;74960.0;ANNECY;10
;74600.0;ANNECY;10
;74940.0;ANNECY;10
;74000.0;ANNECY;10
;74330.0;POISY;213
;74210.0;FAVERGES-SEYTHENEX;123
;74160.0;SAINT-JULIEN-EN-GENEVOIS;243
;74100.0;ANNEMASSE;12
;74100.0;VETRAZ-MONTHOUX;298
;74570.0;GROISY;137
;74210.0;FAVERGES-SEYTHENEX;123
;74210.0;DOUSSARD;104
;74100.0;ANNEMASSE;12
;74100.0;VETRAZ-MONTHOUX;298
;74350.0;ALLONZIER-LA-CAILLE;6
;74000.0;ANNECY;10
;74580.0;VIRY;309
;74580.0;VIRY;309
;74100.0;ANNEMASSE;12
;74240.0;GAILLARD;133
;74100.0;VETRAZ-MONTHOUX;298
;74100.0;ANNEMASSE;12
;74290.0;MENTHON-SAINT-BERNARD;176
;74400.0;CHAMONIX MONT BLANC;56
;74250.0;VIUZ-EN-SALLAZ;311
;74120.0;PRAZ SUR ARLY;215
;74800.0;LA ROCHE SUR FORON;224
;74950.0;SCIONZIER;264
;74920.0;COMBLOUX;83
;74300.0;THYEZ;278
;74170.0;LES CONTAMINES MONTJOIE;85
;74130.0;MONT-SAXONNEX;189
;74490.0;ONNION;205
;74170.0;SAINT GERVAIS LES BAINS;236
;74170.0;SAINT GERVAIS LES BAINS;236
;74400.0;CHAMONIX MONT BLANC;56
;74400.0;CHAMONIX MONT BLANC;56
;74400.0;CHAMONIX MONT BLANC;56
;74400.0;CHAMONIX MONT BLANC;56
;74700.0;SALLANCHES;256
;74300.0;ARACHES LA FRASSE;14
;74300.0;ARACHES LA FRASSE;14
;74170.0;SAINT GERVAIS LES BAINS;236
;74310.0;SERVOZ;266
;74440.0;TANINGES;276
;74700.0;SALLANCHES;256
;74260.0;LES GETS;134
;74800.0;LA ROCHE SUR FORON;224
;74920.0;COMBLOUX;83
;74120.0;MEGEVE;173
;74400.0;CHAMONIX MONT BLANC;56
;74800.0;LA ROCHE SUR FORON;224
;74170.0;SAINT GERVAIS LES BAINS;236
;74800.0;LA ROCHE SUR FORON;224
;74260.0;LES GETS;134
;74130.0;BONNEVILLE;42
;74700.0;SALLANCHES;256
;74920.0;COMBLOUX;83
;74190.0;PASSY;208
;74440.0;TANINGES;276
;74300.0;CLUSES;81
;74120.0;MEGEVE;173
;74400.0;CHAMONIX MONT BLANC;56
;74440.0;MORILLON;190
;74970.0;MARIGNIER;164
;74120.0;PRAZ SUR ARLY;215
;74490.0;ONNION;205
;74120.0;MEGEVE;173
;74340.0;SAMOENS;258
;74130.0;BONNEVILLE;42
;74300.0;CLUSES;81
;74400.0;CHAMONIX MONT BLANC;56
;74300.0;CLUSES;81
;74700.0;SALLANCHES;256
;74170.0;SAINT GERVAIS LES BAINS;236
;74660.0;VALLORCINE;290
;74120.0;MEGEVE;173
;74300.0;ARACHES LA FRASSE;14
;74300.0;CLUSES;81
;74800.0;LA ROCHE SUR FORON;224
;74700.0;SALLANCHES;256
;74120.0;DEMI-QUARTIER;99
;74800.0;CORNIER;90
;74700.0;SALLANCHES;256
;74300.0;ARACHES LA FRASSE;14
;74190.0;PASSY;208
;74490.0;ONNION;205
;74250.0;VIUZ-EN-SALLAZ;311
;74250.0;VIUZ-EN-SALLAZ;311
;74170.0;SAINT GERVAIS LES BAINS;236
;74800.0;LA ROCHE SUR FORON;224
;74120.0;PRAZ SUR ARLY;215
;74310.0;LES HOUCHES;143
;74700.0;SALLANCHES;256
;74440.0;MORILLON;190
;74130.0;BONNEVILLE;42
;74400.0;CHAMONIX MONT BLANC;56
;74400.0;CHAMONIX MONT BLANC;56
;74120.0;MEGEVE;173
;74700.0;SALLANCHES;256
;74480.0;PASSY;208
;74920.0;COMBLOUX;83
;74190.0;PASSY;208
;74130.0;BONNEVILLE;42
;74300.0;ARACHES LA FRASSE;14
;74700.0;SALLANCHES;256
;74170.0;SAINT GERVAIS LES BAINS;236
;74400.0;CHAMONIX MONT BLANC;56
;74440.0;MORILLON;190
;74170.0;SAINT GERVAIS LES BAINS;236
;74300.0;CLUSES;81
;74400.0;CHAMONIX MONT BLANC;56
;74400.0;CHAMONIX MONT BLANC;56
;74170.0;SAINT GERVAIS LES BAINS;236
;74700.0;SALLANCHES;256
;74120.0;MEGEVE;173
;74250.0;LA TOUR;284
;74440.0;MIEUSSY;183
;74300.0;ARACHES LA FRASSE;14
;74310.0;LES HOUCHES;143
;74400.0;CHAMONIX MONT BLANC;56
;74970.0;MARIGNIER;164
;74700.0;SALLANCHES;256
;74170.0;LES CONTAMINES MONTJOIE;85
;74400.0;CHAMONIX MONT BLANC;56
;74800.0;AMANCY;7
;74400.0;CHAMONIX MONT BLANC;56
;74440.0;VERCHAIX;294
;74700.0;SALLANCHES;256
;74440.0;TANINGES;276
;74120.0;PRAZ SUR ARLY;215
;74490.0;SAINT-JEOIRE;241
;74130.0;BONNEVILLE;42
;74260.0;LES GETS;134
;74700.0;CORDON;89
;74400.0;CHAMONIX MONT BLANC;56
;74120.0;MEGEVE;173
;74480.0;PASSY;208
;74700.0;SALLANCHES;256
;74400.0;CHAMONIX MONT BLANC;56
;74190.0;PASSY;208
;74170.0;SAINT GERVAIS LES BAINS;236
;74250.0;VIUZ-EN-SALLAZ;311
;74400.0;CHAMONIX MONT BLANC;56
;74120.0;MEGEVE;173
;74130.0;MONT-SAXONNEX;189
;74800.0;LA ROCHE SUR FORON;224
;74120.0;MEGEVE;173
;74490.0;ONNION;205
;74400.0;CHAMONIX MONT BLANC;56
;74300.0;CLUSES;81
;74300.0;ARACHES LA FRASSE;14
;74300.0;THYEZ;278
;74310.0;LES HOUCHES;143
;74400.0;CHAMONIX MONT BLANC;56
;74660.0;VALLORCINE;290
;74700.0;SALLANCHES;256
;74440.0;TANINGES;276
;74440.0;TANINGES;276
;74310.0;LES HOUCHES;143
;74800.0;LA ROCHE SUR FORON;224
;74170.0;LES CONTAMINES MONTJOIE;85
;74440.0;TANINGES;276
;74130.0;BONNEVILLE;42
;74400.0;CHAMONIX MONT BLANC;56
;74250.0;VIUZ-EN-SALLAZ;311
;74800.0;SAINT-PIERRE-EN-FAUCIGNY;250
;74170.0;SAINT GERVAIS LES BAINS;236
;74120.0;MEGEVE;173
;74700.0;SALLANCHES;256
;74130.0;CONTAMINE-SUR-ARVE;87
;74400.0;CHAMONIX MONT BLANC;56
;74170.0;SAINT GERVAIS LES BAINS;236
;74440.0;TANINGES;276
;74120.0;DEMI-QUARTIER;99
;74170.0;LES CONTAMINES MONTJOIE;85
;74490.0;SAINT-JEOIRE;241
;74440.0;TANINGES;276
;74260.0;LES GETS;134
;74130.0;CONTAMINE-SUR-ARVE;87
;74130.0;BONNEVILLE;42
;74800.0;LA ROCHE SUR FORON;224
;74120.0;MEGEVE;173
;74310.0;LES HOUCHES;143
;74170.0;SAINT GERVAIS LES BAINS;236
;74300.0;CLUSES;81
;74800.0;SAINT-PIERRE-EN-FAUCIGNY;250
;74440.0;MORILLON;190
;74260.0;LES GETS;134
;74440.0;MORILLON;190
;74130.0;GLIERES-VAL-DE-BORNE;212
;74300.0;ARACHES LA FRASSE;14
;74950.0;SCIONZIER;264
;74440.0;VERCHAIX;294
;74300.0;CLUSES;81
;74460.0;MARNAZ;169
;74400.0;CHAMONIX MONT BLANC;56
;74120.0;PRAZ SUR ARLY;215
;74400.0;CHAMONIX MONT BLANC;56
;74440.0;MIEUSSY;183
;74260.0;LES GETS;134
;74170.0;SAINT GERVAIS LES BAINS;236
;74400.0;CHAMONIX MONT BLANC;56
;74120.0;MEGEVE;173
;74300.0;ARACHES LA FRASSE;14
;74130.0;BONNEVILLE;42
;74920.0;COMBLOUX;83
;74800.0;AMANCY;7
;74310.0;LES HOUCHES;143
;74440.0;TANINGES;276
;74170.0;SAINT GERVAIS LES BAINS;236
;74800.0;AMANCY;7
;74700.0;SALLANCHES;256
;74170.0;SAINT GERVAIS LES BAINS;236
;74130.0;BONNEVILLE;42
;74400.0;CHAMONIX MONT BLANC;56
;74170.0;SAINT GERVAIS LES BAINS;236
;74920.0;COMBLOUX;83
;74920.0;COMBLOUX;83
;74300.0;ARACHES LA FRASSE;14
;74300.0;THYEZ;278
;74300.0;CLUSES;81
;74300.0;CLUSES;81
;74500.0;EVIAN-LES-BAINS;119
;74500.0;SAINT-PAUL-EN-CHABLAIS;249
;74430.0;SAINT-JEAN-D'AULPS;238
;76800.0;SAINT-ETIENNE-DU-ROUVRAY;575
;76100.0;ROUEN;540
;76000.0;ROUEN;540
;76100.0;ROUEN;540
;76240.0;MESNIL-ESNARD (LE);429
;76120.0;GRAND QUEVILLY (LE);322
;76240.0;BONSECOURS;103
;76100.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76800.0;SAINT-ETIENNE-DU-ROUVRAY;575
;76100.0;ROUEN;540
;76100.0;ROUEN;540
;76000.0;ROUEN;540
;76800.0;SAINT-ETIENNE-DU-ROUVRAY;575
;76140.0;PETIT QUEVILLY (LE);498
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76650.0;PETIT-COURONNE (LE);497
;76140.0;PETIT QUEVILLY (LE);498
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76140.0;PETIT QUEVILLY (LE);498
;76140.0;PETIT QUEVILLY (LE);498
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76140.0;PETIT QUEVILLY (LE);498
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76120.0;GRAND QUEVILLY (LE);322
;76000.0;ROUEN;540
;76300.0;SOTTEVILLE-LES-ROUEN;681
;76000.0;ROUEN;540
;76140.0;PETIT QUEVILLY (LE);498
;76000.0;ROUEN;540
;76800.0;SAINT-ETIENNE-DU-ROUVRAY;575
;76000.0;ROUEN;540
;76320.0;CAUDEBEC-LES-ELBEUF;165
;76000.0;ROUEN;540
;76500.0;ELBEUF;231
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76800.0;SAINT-ETIENNE-DU-ROUVRAY;575
;76100.0;ROUEN;540
;76800.0;SAINT-ETIENNE-DU-ROUVRAY;575
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76120.0;GRAND QUEVILLY (LE);322
;76140.0;PETIT QUEVILLY (LE);498
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76650.0;PETIT-COURONNE (LE);497
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76100.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76410.0;TOURVILLE-LA-RIVIERE;705
;76800.0;SAINT-ETIENNE-DU-ROUVRAY;575
;76140.0;PETIT QUEVILLY (LE);498
;76240.0;MESNIL-ESNARD (LE);429
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76100.0;ROUEN;540
;76100.0;ROUEN;540
;76100.0;ROUEN;540
;76100.0;ROUEN;540
;76320.0;SAINT PIERRE LES ELBEUF;640
;76000.0;ROUEN;540
;76140.0;PETIT QUEVILLY (LE);498
;76100.0;ROUEN;540
;76000.0;ROUEN;540
;76240.0;MESNIL-ESNARD (LE);429
;76000.0;ROUEN;540
;76100.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76500.0;ELBEUF;231
;76000.0;ROUEN;540
;76140.0;PETIT QUEVILLY (LE);498
;76300.0;SOTTEVILLE-LES-ROUEN;681
;76000.0;ROUEN;540
