Vente
id;Date mutation;Valeur fonciere
;2020-03-30 00:00:00;770000
;2020-03-27 00:00:00;314330
;2020-04-07 00:00:00;194000
;2020-04-07 00:00:00;387100
;2020-04-10 00:00:00;372000
;2020-04-02 00:00:00;638150
;2020-03-27 00:00:00;172000
;2020-04-10 00:00:00;169000
;2020-03-31 00:00:00;390000
;2020-04-10 00:00:00;316250
;2020-04-10 00:00:00;69335
;2020-02-05 00:00:00;860000
;2020-04-08 00:00:00;149150
;2020-04-09 00:00:00;135000
;2020-04-10 00:00:00;296000
;2020-04-02 00:00:00;518100
;2020-04-15 00:00:00;298000
;2020-04-24 00:00:00;53000
;2020-04-23 00:00:00;290000
;2020-04-06 00:00:00;233000
;2020-04-06 00:00:00;660000
;2020-04-16 00:00:00;240450
;2020-04-16 00:00:00;136500
;2020-04-10 00:00:00;184800
;2020-03-27 00:00:00;155000
;2020-04-21 00:00:00;129000
;2020-03-31 00:00:00;185000
;2020-04-17 00:00:00;123570
;2020-04-10 00:00:00;77379
;2020-04-24 00:00:00;383000
;2020-04-10 00:00:00;336000
;2020-04-29 00:00:00;315900
;2020-04-28 00:00:00;260500
;2020-04-30 00:00:00;148000
;2020-04-30 00:00:00;180000
;2020-04-29 00:00:00;270000
;2020-04-28 00:00:00;291200
;2020-04-10 00:00:00;345870
;2020-04-27 00:00:00;166185
;2020-05-05 00:00:00;145000
;2020-04-24 00:00:00;84400
;2020-04-30 00:00:00;309000
;2020-04-23 00:00:00;100000
;2020-05-11 00:00:00;81930
;2020-04-20 00:00:00;229000
;2020-05-11 00:00:00;1025050
;2020-04-30 00:00:00;140000
;2020-04-22 00:00:00;420000
;2020-04-29 00:00:00;159000
;2020-05-12 00:00:00;235000
;2020-05-13 00:00:00;125000
;2020-04-27 00:00:00;257000
;2020-04-16 00:00:00;149000
;2020-05-04 00:00:00;215000
;2020-04-30 00:00:00;167500
;2020-04-24 00:00:00;333550
;2020-05-15 00:00:00;249300
;2020-03-12 00:00:00;191000
;2020-04-30 00:00:00;354720
;2020-05-12 00:00:00;531000
;2020-05-14 00:00:00;337000
;2020-05-14 00:00:00;372000
;2020-05-11 00:00:00;115000
;2020-05-14 00:00:00;73732
;2020-04-29 00:00:00;286000
;2020-04-24 00:00:00;716000
;2020-05-15 00:00:00;187000
;2020-05-14 00:00:00;180000
;2020-05-04 00:00:00;268000
;2020-05-13 00:00:00;65500
;2020-05-19 00:00:00;615000
;2020-05-12 00:00:00;141000
;2020-05-15 00:00:00;547100
;2020-05-14 00:00:00;160000
;2020-05-15 00:00:00;488000
;2020-04-27 00:00:00;319000
;2020-05-13 00:00:00;162000
;2020-05-20 00:00:00;204500
;2020-05-07 00:00:00;231820
;2020-04-28 00:00:00;388050
;2020-05-13 00:00:00;170000
;2020-05-13 00:00:00;222500
;2020-05-18 00:00:00;133120
;2020-05-07 00:00:00;250800
;2020-05-12 00:00:00;385000
;2020-05-18 00:00:00;138420
;2020-05-18 00:00:00;702000
;2020-05-20 00:00:00;342650
;2020-05-15 00:00:00;62000
;2020-05-19 00:00:00;167500
;2020-05-25 00:00:00;309100
;2020-05-07 00:00:00;318650
;2020-05-12 00:00:00;226750
;2020-03-16 00:00:00;473000
;2020-05-22 00:00:00;245100
;2020-05-12 00:00:00;231500
;2020-05-15 00:00:00;1320000
;2020-05-19 00:00:00;214350
;2020-05-19 00:00:00;355000
;2020-05-15 00:00:00;254000
;2020-05-13 00:00:00;444000
;2020-05-19 00:00:00;267100
;2020-05-14 00:00:00;453000
;2020-05-20 00:00:00;139000
;2020-05-20 00:00:00;262500
;2020-05-26 00:00:00;148500
;2020-05-22 00:00:00;519000
;2020-05-20 00:00:00;75750
;2020-05-26 00:00:00;148000
;2020-05-28 00:00:00;257000
;2020-05-25 00:00:00;330000
;2020-05-26 00:00:00;149000
;2020-05-25 00:00:00;320850
;2020-05-11 00:00:00;429430
;2020-05-14 00:00:00;240450
;2020-05-26 00:00:00;165000
;2020-05-25 00:00:00;370000
;2020-05-30 00:00:00;620225
;2020-06-02 00:00:00;450000
;2020-05-14 00:00:00;82000
;2020-05-19 00:00:00;200220
;2020-05-20 00:00:00;491000
;2020-05-18 00:00:00;110000
;2020-05-15 00:00:00;315000
;2020-06-05 00:00:00;395000
;2020-06-02 00:00:00;226000
;2020-05-29 00:00:00;160500
;2020-06-05 00:00:00;412900
;2020-05-27 00:00:00;239800
;2020-06-05 00:00:00;206000
;2020-05-27 00:00:00;395420
;2020-05-13 00:00:00;122500
;2020-05-20 00:00:00;345000
;2020-05-25 00:00:00;204000
;2020-05-12 00:00:00;161000
;2020-05-13 00:00:00;192500
;2020-05-29 00:00:00;170100
;2020-05-22 00:00:00;221000
;2020-05-15 00:00:00;361400
;2020-06-05 00:00:00;274200
;2020-05-22 00:00:00;577265
;2020-05-28 00:00:00;240000
;2020-05-27 00:00:00;179000
;2020-05-13 00:00:00;542000
;2020-05-26 00:00:00;417000
;2020-06-03 00:00:00;346000
;2020-05-29 00:00:00;830000
;2020-05-28 00:00:00;305600
;2020-06-05 00:00:00;487500
;2020-05-25 00:00:00;690000
;2020-05-15 00:00:00;183800
;2020-05-18 00:00:00;199280
;2020-06-09 00:00:00;544500
;2020-05-26 00:00:00;351000
;2020-05-25 00:00:00;261000
;2020-05-18 00:00:00;128000
;2020-06-05 00:00:00;130000
;2020-05-28 00:00:00;420000
;2020-05-29 00:00:00;169000
;2020-06-05 00:00:00;182351
;2020-06-12 00:00:00;285550
;2020-05-25 00:00:00;340000
;2020-06-15 00:00:00;75000
;2020-06-03 00:00:00;429000
;2020-06-08 00:00:00;342500
;2020-05-19 00:00:00;122500
;2020-05-18 00:00:00;324700
;2020-06-08 00:00:00;147000
;2020-06-10 00:00:00;371500
;2020-05-20 00:00:00;188000
;2020-06-10 00:00:00;259000
;2020-06-04 00:00:00;189900
;2020-05-29 00:00:00;194000
;2020-06-09 00:00:00;295000
;2020-05-25 00:00:00;307660
;2020-05-29 00:00:00;231000
;2020-06-10 00:00:00;277500
;2020-06-19 00:00:00;350000
;2020-05-28 00:00:00;242000
;2020-06-02 00:00:00;232000
;2020-05-29 00:00:00;351900
;2020-05-27 00:00:00;490000
;2020-06-09 00:00:00;373300
;2020-05-28 00:00:00;147500
;2020-05-26 00:00:00;203180
;2020-06-04 00:00:00;295000
;2020-05-26 00:00:00;350000
;2020-06-04 00:00:00;306000
;2020-06-11 00:00:00;295900
;2020-06-02 00:00:00;238900
;2020-06-04 00:00:00;65000
;2020-06-11 00:00:00;330200
;2020-05-20 00:00:00;287500
;2020-06-17 00:00:00;125000
;2020-06-25 00:00:00;210000
;2020-06-18 00:00:00;77979
;2020-06-15 00:00:00;64670
;2020-06-09 00:00:00;105000
;2020-06-12 00:00:00;272000
;2020-06-24 00:00:00;985800
;2020-06-10 00:00:00;117000
;2020-06-03 00:00:00;255000
;2020-06-04 00:00:00;485325
;2020-06-11 00:00:00;185000
;2020-06-19 00:00:00;137500
;2020-06-19 00:00:00;299500
;2020-06-23 00:00:00;241800
;2020-06-02 00:00:00;140000
;2020-06-15 00:00:00;642400
;2020-06-10 00:00:00;115480
;2020-06-08 00:00:00;325975
;2020-06-26 00:00:00;412920
;2020-06-09 00:00:00;350000
;2020-06-05 00:00:00;346500
;2020-06-15 00:00:00;617200
;2020-06-04 00:00:00;255000
;2020-06-24 00:00:00;80000
;2020-06-25 00:00:00;115296
;2020-06-05 00:00:00;210000
;2020-06-19 00:00:00;332000
;2020-06-12 00:00:00;110000
;2020-06-23 00:00:00;293500
;2020-06-26 00:00:00;395400
;2020-06-29 00:00:00;375000
;2020-06-23 00:00:00;180000
;2020-06-26 00:00:00;190000
;2020-06-30 00:00:00;220000
;2020-01-13 00:00:00;132195
;2020-01-15 00:00:00;239600
;2020-01-20 00:00:00;220500
;2020-01-22 00:00:00;234490
;2020-01-27 00:00:00;96000
;2020-01-24 00:00:00;161410
;2020-01-16 00:00:00;400000
;2020-02-03 00:00:00;95000
;2020-02-03 00:00:00;196250
;2020-01-31 00:00:00;198000
;2020-01-30 00:00:00;158000
;2020-01-10 00:00:00;273000
;2020-01-20 00:00:00;100000
;2020-01-28 00:00:00;192500
;2020-01-22 00:00:00;109000
;2020-01-31 00:00:00;317500
;2020-01-28 00:00:00;183700
;2020-01-24 00:00:00;115000
;2020-02-04 00:00:00;117500
;2020-01-16 00:00:00;244000
;2020-01-31 00:00:00;138400
;2020-01-29 00:00:00;199000
;2020-02-05 00:00:00;175000
;2020-01-24 00:00:00;62791
;2020-01-21 00:00:00;253994
;2020-01-28 00:00:00;78000
;2020-02-10 00:00:00;207000
;2020-01-28 00:00:00;203300
;2020-01-30 00:00:00;143000
;2020-01-27 00:00:00;131500
;2020-02-05 00:00:00;244800
;2020-03-05 00:00:00;149000
;2020-02-26 00:00:00;154500
;2020-02-21 00:00:00;133000
;2020-02-14 00:00:00;370780
;2020-02-11 00:00:00;143000
;2020-02-19 00:00:00;98000
;2020-02-20 00:00:00;299810
;2020-03-09 00:00:00;621300
;2020-02-26 00:00:00;216000
;2020-03-11 00:00:00;172300
;2020-02-24 00:00:00;99000
;2020-03-04 00:00:00;214700
;2020-03-09 00:00:00;178000
;2020-03-04 00:00:00;113000
;2020-02-18 00:00:00;237000
;2020-02-26 00:00:00;177500
;2020-03-17 00:00:00;218500
;2020-03-11 00:00:00;165000
;2020-03-05 00:00:00;216200
;2020-02-27 00:00:00;213170
;2020-03-13 00:00:00;74700
;2020-03-23 00:00:00;163230
;2020-03-05 00:00:00;270550
;2020-03-09 00:00:00;310000
;2020-03-17 00:00:00;94100
;2020-03-23 00:00:00;201029
;2020-03-13 00:00:00;253000
;2020-03-20 00:00:00;288200
;2020-03-31 00:00:00;109000
;2020-04-03 00:00:00;220450
;2020-04-01 00:00:00;62400
;2020-03-06 00:00:00;264400
;2020-03-26 00:00:00;153000
;2020-03-11 00:00:00;114000
;2020-03-13 00:00:00;162000
;2020-03-10 00:00:00;374200
;2020-02-26 00:00:00;152200
;2020-03-27 00:00:00;63577
;2020-03-25 00:00:00;240540
;2020-04-03 00:00:00;125000
;2020-03-16 00:00:00;432870
;2020-03-16 00:00:00;190000
;2020-03-13 00:00:00;174000
;2020-03-16 00:00:00;180000
;2020-03-24 00:00:00;190000
;2020-04-10 00:00:00;70000
;2020-04-10 00:00:00;329900
;2020-03-16 00:00:00;245500
;2020-04-02 00:00:00;296125
;2020-04-10 00:00:00;225450
;2020-03-24 00:00:00;89900
;2020-04-01 00:00:00;64400
;2020-04-03 00:00:00;192500
;2020-03-27 00:00:00;65280
;2020-03-30 00:00:00;215000
;2020-04-08 00:00:00;135000
;2020-04-24 00:00:00;259000
;2020-04-17 00:00:00;67000
;2020-03-27 00:00:00;268000
;2020-04-08 00:00:00;128000
;2020-04-22 00:00:00;124000
;2020-04-15 00:00:00;199850
;2020-04-20 00:00:00;205760
;2020-04-30 00:00:00;308525
;2020-04-24 00:00:00;195000
;2020-04-30 00:00:00;285000
;2020-04-29 00:00:00;114000
;2020-05-06 00:00:00;270917
;2020-04-29 00:00:00;132800
;2020-04-20 00:00:00;146600
;2020-04-17 00:00:00;137000
;2020-04-30 00:00:00;193600
;2020-05-12 00:00:00;167700
;2020-04-29 00:00:00;209410
;2020-04-15 00:00:00;261532
;2020-04-28 00:00:00;96000
;2020-05-06 00:00:00;62500
;2020-04-24 00:00:00;286200
;2020-04-17 00:00:00;95000
;2020-04-24 00:00:00;109000
;2020-05-15 00:00:00;184115
;2020-04-29 00:00:00;242000
;2020-05-15 00:00:00;510000
;2020-05-14 00:00:00;208200
;2020-05-11 00:00:00;106000
;2020-05-14 00:00:00;130600
;2020-04-23 00:00:00;95000
;2020-04-23 00:00:00;115000
;2020-05-15 00:00:00;245000
;2020-05-06 00:00:00;177200
;2020-05-18 00:00:00;238400
;2020-05-19 00:00:00;229655
;2020-05-18 00:00:00;468500
;2020-05-19 00:00:00;210000
;2020-05-25 00:00:00;216400
;2020-05-06 00:00:00;180500
;2020-04-29 00:00:00;100000
;2020-05-13 00:00:00;201510
;2020-05-13 00:00:00;179900
;2020-05-12 00:00:00;163000
;2020-05-18 00:00:00;164850
;2020-05-13 00:00:00;325215
;2020-05-20 00:00:00;360500
;2020-04-30 00:00:00;273000
;2020-05-20 00:00:00;365200
;2020-05-19 00:00:00;190500
;2020-05-18 00:00:00;177300
;2020-05-18 00:00:00;165000
;2020-05-18 00:00:00;449780
;2020-05-20 00:00:00;211200
;2020-05-18 00:00:00;269000
;2020-05-26 00:00:00;130100
;2020-05-28 00:00:00;97100
;2020-05-18 00:00:00;213900
;2020-05-20 00:00:00;214620
;2020-05-28 00:00:00;435431
;2020-05-13 00:00:00;184370
;2020-05-29 00:00:00;175000
;2020-05-06 00:00:00;116900
;2020-05-22 00:00:00;325020
;2020-05-27 00:00:00;217500
;2020-05-29 00:00:00;180000
;2020-05-18 00:00:00;143400
;2020-05-13 00:00:00;108000
;2020-05-28 00:00:00;192140
;2020-05-25 00:00:00;120150
;2020-05-07 00:00:00;160000
;2020-05-06 00:00:00;152000
;2020-05-15 00:00:00;134000
;2020-05-15 00:00:00;136000
;2020-05-27 00:00:00;151500
;2020-04-30 00:00:00;120000
;2020-05-19 00:00:00;142000
;2020-05-18 00:00:00;118500
;2020-05-15 00:00:00;128000
;2020-05-22 00:00:00;243150
;2020-05-20 00:00:00;150300
;2020-05-14 00:00:00;356150
;2020-05-13 00:00:00;285000
;2020-05-29 00:00:00;170000
;2020-06-09 00:00:00;90450
;2020-05-19 00:00:00;199000
;2020-05-15 00:00:00;158000
;2020-05-18 00:00:00;199100
;2020-05-07 00:00:00;235000
;2020-06-05 00:00:00;177000
;2020-05-13 00:00:00;138000
;2020-06-09 00:00:00;182000
;2020-05-15 00:00:00;164000
;2020-05-29 00:00:00;145050
;2020-05-20 00:00:00;321650
;2020-05-26 00:00:00;68800
;2020-05-26 00:00:00;80000
;2020-06-02 00:00:00;215000
;2020-06-12 00:00:00;125000
;2020-05-25 00:00:00;390000
;2020-06-08 00:00:00;126100
;2020-05-26 00:00:00;348090
;2020-06-08 00:00:00;248000
;2020-05-29 00:00:00;202000
;2020-06-09 00:00:00;355400
;2020-06-05 00:00:00;259000
;2020-05-20 00:00:00;112000
;2020-06-10 00:00:00;164000
;2020-06-11 00:00:00;165000
;2020-05-18 00:00:00;225000
;2020-06-18 00:00:00;160000
;2020-05-28 00:00:00;280650
;2020-06-09 00:00:00;161050
;2020-06-10 00:00:00;135000
;2020-06-05 00:00:00;200000
;2020-05-28 00:00:00;155100
;2020-05-28 00:00:00;290870
;2020-06-15 00:00:00;288000
;2020-06-03 00:00:00;221500
;2020-05-27 00:00:00;125000
;2020-06-18 00:00:00;101650
;2020-06-11 00:00:00;130000
;2020-06-19 00:00:00;143200
;2020-06-12 00:00:00;79050
;2020-05-26 00:00:00;74500
;2020-06-09 00:00:00;219000
;2020-06-03 00:00:00;189000
;2020-06-15 00:00:00;169325
;2020-06-15 00:00:00;401000
;2020-06-12 00:00:00;169500
;2020-06-08 00:00:00;256400
;2020-06-24 00:00:00;220000
;2020-06-16 00:00:00;157000
;2020-06-12 00:00:00;179000
;2020-06-18 00:00:00;130000
;2020-06-25 00:00:00;155000
;2020-06-03 00:00:00;125000
;2020-06-16 00:00:00;194000
;2020-06-26 00:00:00;76000
;2020-06-18 00:00:00;268100
;2020-06-05 00:00:00;170000
;2020-06-11 00:00:00;128000
;2020-06-15 00:00:00;63000
;2020-06-04 00:00:00;100000
;2020-06-25 00:00:00;164500
;2020-06-26 00:00:00;69000
;2020-06-12 00:00:00;55000
;2020-06-12 00:00:00;54000
;2020-06-25 00:00:00;265045
;2020-06-19 00:00:00;345300
;2020-06-29 00:00:00;285600
;2020-06-30 00:00:00;321500
;2020-06-08 00:00:00;112900
;2020-06-25 00:00:00;131000
;2020-06-19 00:00:00;151500
;2020-06-22 00:00:00;251500
;2020-05-26 00:00:00;85000
;2020-06-30 00:00:00;187000
;2020-06-26 00:00:00;164000
;2020-06-26 00:00:00;339000
;2020-06-29 00:00:00;209900
;2020-06-30 00:00:00;172720
;2020-01-03 00:00:00;167600
;2020-01-07 00:00:00;142040
;2020-01-15 00:00:00;150550
;2020-01-07 00:00:00;183400
;2020-01-07 00:00:00;170000
;2020-01-10 00:00:00;203000
;2020-01-17 00:00:00;275150
;2020-01-02 00:00:00;150830
;2020-01-06 00:00:00;325000
;2020-01-16 00:00:00;529550
;2020-01-20 00:00:00;290000
;2020-01-15 00:00:00;30000
;2020-01-14 00:00:00;243000
;2020-01-17 00:00:00;137900
;2020-01-16 00:00:00;98000
;2020-01-23 00:00:00;91000
;2020-01-08 00:00:00;45000
;2020-01-29 00:00:00;280000
;2020-01-14 00:00:00;283700
;2020-01-14 00:00:00;76036
;2020-01-20 00:00:00;144452,88
;2020-01-14 00:00:00;237500
;2020-01-21 00:00:00;141000
;2020-02-04 00:00:00;192500
;2020-01-15 00:00:00;149550
;2020-01-24 00:00:00;166000
;2020-02-06 00:00:00;533000
;2020-02-07 00:00:00;180000
;2020-02-03 00:00:00;219250
;2020-02-10 00:00:00;149000
;2020-02-17 00:00:00;347400
;2020-02-12 00:00:00;178000
;2020-02-11 00:00:00;117000
;2020-02-10 00:00:00;225000
;2020-02-20 00:00:00;284650
;2020-02-19 00:00:00;111000
;2020-02-21 00:00:00;152490
;2020-02-20 00:00:00;222260
;2020-02-27 00:00:00;144500
;2020-02-03 00:00:00;65000
;2020-02-12 00:00:00;100000
;2020-02-27 00:00:00;336900
;2020-02-25 00:00:00;270250
;2020-02-18 00:00:00;355000
;2020-02-28 00:00:00;177000
;2020-02-28 00:00:00;366300
;2020-02-17 00:00:00;193218
;2020-02-28 00:00:00;167050
;2020-02-28 00:00:00;90000
;2020-02-28 00:00:00;105500
;2020-03-02 00:00:00;69000
;2020-02-20 00:00:00;74000
;2020-03-16 00:00:00;270800
;2020-04-03 00:00:00;240000
;2020-04-09 00:00:00;82500
;2020-04-03 00:00:00;197375
;2020-04-24 00:00:00;155000
;2020-04-24 00:00:00;285000
;2020-04-23 00:00:00;176600
;2020-05-12 00:00:00;231800
;2020-05-15 00:00:00;109030
;2020-05-15 00:00:00;152000
;2020-05-06 00:00:00;305000
;2020-04-28 00:00:00;80000
;2020-04-30 00:00:00;39195
;2020-05-14 00:00:00;140000
;2020-05-23 00:00:00;140000
;2020-05-18 00:00:00;596600
;2020-05-18 00:00:00;137300
;2020-05-18 00:00:00;193850
;2020-05-25 00:00:00;137800
;2020-05-20 00:00:00;219500
;2020-05-14 00:00:00;117700
;2020-05-25 00:00:00;185000
;2020-05-07 00:00:00;139900
;2020-05-22 00:00:00;245000
;2020-05-20 00:00:00;235000
;2020-05-29 00:00:00;642300
;2020-05-20 00:00:00;158000
;2020-05-29 00:00:00;342000
;2020-05-29 00:00:00;135000
;2020-05-15 00:00:00;292000
;2020-05-15 00:00:00;177195
;2020-05-11 00:00:00;314000
;2020-05-20 00:00:00;235000
;2020-05-11 00:00:00;197500
;2020-04-30 00:00:00;260000
;2020-05-25 00:00:00;270145
;2020-05-25 00:00:00;188700
;2020-06-02 00:00:00;140000
;2020-05-27 00:00:00;66000
;2020-05-13 00:00:00;312000
;2020-05-20 00:00:00;105000
;2020-05-28 00:00:00;155900
;2020-05-20 00:00:00;224000
;2020-05-15 00:00:00;145000
;2020-06-05 00:00:00;534000
;2020-06-09 00:00:00;212000
;2020-05-27 00:00:00;188840
;2020-05-18 00:00:00;130000
;2020-06-10 00:00:00;102600
;2020-06-05 00:00:00;210160
;2020-05-26 00:00:00;368300
;2020-05-26 00:00:00;166200
;2020-06-05 00:00:00;175400
;2020-06-16 00:00:00;80000
;2020-06-19 00:00:00;250000
;2020-05-28 00:00:00;90750
;2020-06-10 00:00:00;135000
;2020-06-02 00:00:00;225000
;2020-06-16 00:00:00;227640
;2020-06-19 00:00:00;139000
;2020-06-09 00:00:00;292000
;2020-05-29 00:00:00;134500
;2020-06-25 00:00:00;158480
;2020-06-26 00:00:00;89000
;2020-06-16 00:00:00;50000
;2020-06-16 00:00:00;115000
;2020-06-26 00:00:00;321600
;2020-06-26 00:00:00;195000
;2020-06-19 00:00:00;182000
;2020-06-24 00:00:00;545670
;2020-06-12 00:00:00;205000
;2020-06-08 00:00:00;138000
;2020-06-19 00:00:00;298000
;2020-06-24 00:00:00;219000
;2020-06-22 00:00:00;149985
;2020-06-16 00:00:00;174020
;2020-06-24 00:00:00;52500
;2020-06-30 00:00:00;210000
;2020-06-19 00:00:00;72000
;2020-06-30 00:00:00;120000
;2020-06-26 00:00:00;540000
;2020-01-06 00:00:00;265320
;2020-01-13 00:00:00;566950
;2020-01-09 00:00:00;340055
;2020-01-10 00:00:00;328800
;2020-01-21 00:00:00;275000
;2020-01-14 00:00:00;138000
;2020-01-10 00:00:00;139000
;2020-01-09 00:00:00;453250
;2020-01-07 00:00:00;209750
;2020-01-15 00:00:00;224000
;2020-01-16 00:00:00;235600
;2020-01-17 00:00:00;257250
;2020-01-31 00:00:00;196650
;2020-01-07 00:00:00;90000
;2020-01-24 00:00:00;358890
;2020-01-31 00:00:00;425000
;2020-01-30 00:00:00;197800
;2020-01-31 00:00:00;200600
;2020-01-30 00:00:00;129000
;2020-02-12 00:00:00;112800
;2020-01-30 00:00:00;144420
;2020-02-05 00:00:00;320000
;2020-01-27 00:00:00;408623
;2020-02-13 00:00:00;227800
;2020-02-13 00:00:00;441050
;2020-02-17 00:00:00;160000
;2020-02-03 00:00:00;270300
;2020-02-04 00:00:00;368000
;2020-02-13 00:00:00;340000
;2020-02-26 00:00:00;736800
;2020-02-27 00:00:00;115000
;2020-02-21 00:00:00;118000
;2020-02-21 00:00:00;150000
;2020-02-13 00:00:00;80000
;2020-03-04 00:00:00;181130
;2020-02-21 00:00:00;258000
;2020-02-20 00:00:00;172000
;2020-02-24 00:00:00;207900
;2020-03-09 00:00:00;325000
;2020-02-21 00:00:00;129000
;2020-03-06 00:00:00;80000
;2020-03-04 00:00:00;187700
;2020-02-29 00:00:00;181855
;2020-03-03 00:00:00;360000
;2020-03-10 00:00:00;115000
;2020-03-11 00:00:00;325000
;2020-02-26 00:00:00;189100
;2020-02-28 00:00:00;124000
;2020-03-03 00:00:00;175490
;2020-03-06 00:00:00;219845
;2020-03-16 00:00:00;396650
;2020-03-04 00:00:00;226470
;2020-03-25 00:00:00;126000
;2020-03-06 00:00:00;215000
;2020-03-02 00:00:00;291300
;2020-02-28 00:00:00;264500
;2020-03-09 00:00:00;355000
;2020-03-17 00:00:00;148300
;2020-03-25 00:00:00;340000
;2020-03-30 00:00:00;450000
;2020-03-13 00:00:00;149200
;2020-03-13 00:00:00;463150
;2020-04-10 00:00:00;157800
;2020-04-07 00:00:00;240000
;2020-04-03 00:00:00;122000
;2020-04-03 00:00:00;182380
;2020-03-30 00:00:00;366300
;2020-03-20 00:00:00;141550
;2020-04-14 00:00:00;291320
;2020-03-12 00:00:00;96400
;2020-04-10 00:00:00;872850
;2020-04-09 00:00:00;246400
;2020-04-23 00:00:00;140000
;2020-04-24 00:00:00;379850
;2020-04-24 00:00:00;169820
;2020-04-08 00:00:00;211000
;2020-03-13 00:00:00;98000
;2020-04-30 00:00:00;385775
;2020-04-30 00:00:00;131165
;2020-05-07 00:00:00;174400
;2020-04-16 00:00:00;183500
;2020-04-23 00:00:00;319000
;2020-05-14 00:00:00;196000
;2020-05-14 00:00:00;310630
;2020-04-24 00:00:00;170400
;2020-04-23 00:00:00;76000
;2020-05-15 00:00:00;175000
;2020-05-11 00:00:00;150000
;2020-05-14 00:00:00;180000
;2020-04-30 00:00:00;244000
;2020-05-22 00:00:00;217000
;2020-05-19 00:00:00;190000
;2020-05-12 00:00:00;408550
;2020-05-19 00:00:00;209000
;2020-05-13 00:00:00;157520
;2020-05-04 00:00:00;304800
;2020-05-04 00:00:00;205000
;2020-05-15 00:00:00;214900
;2020-05-26 00:00:00;234000
;2020-05-13 00:00:00;86500
;2020-05-20 00:00:00;380750
;2020-05-18 00:00:00;103000
;2020-05-18 00:00:00;133600
;2020-05-19 00:00:00;406850
;2020-05-26 00:00:00;213900
;2020-05-18 00:00:00;324950
;2020-05-18 00:00:00;545810
;2020-05-13 00:00:00;166650
;2020-05-28 00:00:00;280500
;2020-05-25 00:00:00;377500
;2020-05-25 00:00:00;415000
;2020-05-29 00:00:00;197280
;2020-05-28 00:00:00;401800
;2020-05-25 00:00:00;204900
;2020-05-19 00:00:00;161200
;2020-05-22 00:00:00;380500
;2020-06-05 00:00:00;369090
;2020-05-29 00:00:00;440000
;2020-06-04 00:00:00;387600
;2020-06-02 00:00:00;259600
;2020-05-18 00:00:00;105000
;2020-05-18 00:00:00;276990
;2020-05-26 00:00:00;255000
;2020-06-05 00:00:00;419800
;2020-06-02 00:00:00;64000
;2020-05-19 00:00:00;280000
;2020-06-04 00:00:00;181820
;2020-05-20 00:00:00;200000
;2020-06-17 00:00:00;344400
;2020-06-02 00:00:00;203900
;2020-05-28 00:00:00;304900
;2020-06-05 00:00:00;136500
;2020-06-12 00:00:00;533300
;2020-05-29 00:00:00;187835
;2020-06-11 00:00:00;156100
;2020-06-02 00:00:00;164000
;2020-05-29 00:00:00;314900
;2020-06-10 00:00:00;345000
;2020-06-15 00:00:00;485000
;2020-06-16 00:00:00;161000
;2020-06-17 00:00:00;440165
;2020-06-30 00:00:00;148000
;2020-06-15 00:00:00;246770
;2020-06-19 00:00:00;62200
;2020-06-19 00:00:00;270000
;2020-06-24 00:00:00;153470
;2020-06-17 00:00:00;92000
;2020-06-30 00:00:00;364000
;2020-01-03 00:00:00;157080
;2020-01-13 00:00:00;82000
;2020-01-14 00:00:00;68000
;2020-01-16 00:00:00;25500
;2020-01-15 00:00:00;294830
;2020-01-06 00:00:00;99900
;2020-01-22 00:00:00;99800
;2020-01-17 00:00:00;174930
;2020-01-23 00:00:00;93600
;2020-01-16 00:00:00;279200
;2020-01-22 00:00:00;80300
;2020-01-08 00:00:00;157000
;2020-01-27 00:00:00;118000
;2020-01-10 00:00:00;246150
;2020-01-30 00:00:00;30000
;2020-01-21 00:00:00;98650
;2020-01-21 00:00:00;78850
;2020-01-30 00:00:00;103400
;2020-01-10 00:00:00;229892,4
;2020-01-23 00:00:00;138800
;2020-01-31 00:00:00;175000
;2020-01-22 00:00:00;103900
;2020-02-11 00:00:00;164700
;2020-02-05 00:00:00;124000
;2020-02-10 00:00:00;106910
;2020-02-06 00:00:00;132950
;2020-02-05 00:00:00;133950
;2020-02-06 00:00:00;250000
;2020-02-17 00:00:00;166500
;2020-02-19 00:00:00;83000
;2020-01-31 00:00:00;65000
;2020-02-14 00:00:00;233000
;2020-01-31 00:00:00;72500
;2020-02-04 00:00:00;98800
;2020-02-10 00:00:00;80000
;2020-02-06 00:00:00;135000
;2020-02-25 00:00:00;76000
;2020-02-21 00:00:00;266800
;2020-02-17 00:00:00;120030
;2020-03-11 00:00:00;98000
;2020-02-21 00:00:00;207950
;2020-03-09 00:00:00;230000
;2020-02-24 00:00:00;130300
;2020-02-28 00:00:00;127000
;2020-03-17 00:00:00;55000
;2020-03-12 00:00:00;84000
;2020-03-16 00:00:00;485300
;2020-03-26 00:00:00;146680
;2020-03-11 00:00:00;76100
;2020-03-25 00:00:00;121000
;2020-03-13 00:00:00;29000
;2020-03-24 00:00:00;191828
;2020-04-07 00:00:00;162000
;2020-04-23 00:00:00;52000
;2020-04-23 00:00:00;59000
;2020-04-23 00:00:00;81000
;2020-04-10 00:00:00;171100
;2020-04-24 00:00:00;142000
;2020-04-27 00:00:00;266150
;2020-04-23 00:00:00;158000
;2020-04-23 00:00:00;156000
;2020-05-07 00:00:00;115000
;2020-05-05 00:00:00;53000
;2020-05-04 00:00:00;77000
